,0
786,208.97769657677583
787,209.32258932293723
788,209.9045011382781
789,210.65512818605478
790,211.3453463199634
791,211.30467378854573
792,210.4043691758664
793,209.86314121133648
794,209.8402323518981
795,210.0597329930305
796,211.89665254928914
797,212.60816664052436
798,212.79931654178006
799,213.04661172221597
800,213.15198757270792
801,212.96072494934936
802,212.87435919233442
803,212.81245268850162
804,212.20250524399685
805,211.8291161890281
806,212.26158692774058
807,212.91902507242798
808,212.87214784694459
809,211.36197014631452
810,211.07047272791038
811,211.27974722191578
812,210.14923000353298
813,210.78070804464704
814,210.20422081500618
815,209.76039268259427
816,209.69224645947227
817,211.79947583586312
818,212.39361785786082
819,212.36169236287043
820,212.25794300062927
821,212.34278548934788
822,213.55797260781125
823,212.79295331376815
824,212.73385701191222
825,212.47673304962643
826,212.02421514846353
827,212.8758182970103
828,213.09711405081296
829,213.23488851410934
830,213.2550170542759
831,212.19174111303454
832,212.63567655699845
833,212.7531477251471
834,213.13316883113723
835,215.76828033358345
836,216.085139780168
837,217.0704899027921
838,215.0196247309922
839,214.27401716551512
840,218.0563512966504
841,218.48694408438266
842,219.88196087684372
843,223.54969216080679
844,223.12761678194155
845,223.27715670865317
846,223.83035787910183
847,223.0893196227963
848,222.94983270094934
849,222.61044218667482
850,222.6460867990387
851,222.44923522590602
852,225.15454476544056
853,225.81658699247052
854,226.7246002616225
855,226.50797409974655
856,225.7315301059328
857,226.66560342495245
858,226.47962547674138
859,226.3547353523084
860,226.5444004702488
861,227.47958899846395
862,227.4299114989173
863,228.19135647212218
864,227.52870750266106
865,227.30389391406013
866,224.82331124081503
867,225.74973326675683
868,225.35595416384757
869,225.1922824992893
870,226.0026124535422
871,226.43033220038637
872,226.8068557728515
873,226.32069802848923
874,229.34753749783187
875,226.71000936386895
876,226.76943852789788
877,229.03761252889046
878,226.43108754387322
879,227.57483360550378
880,228.2430201009715
881,227.73878811540214
882,227.57205447934743
883,227.39808539712539
884,228.22459304522764
885,228.6604823726235
886,228.71976283588046
887,228.32647815016378
888,227.48973098649344
889,227.0187084049725
890,228.2590891119108
891,228.73105348641863
892,229.71829948844254
893,230.44266376123934
894,228.86129958880917
895,229.30366511552754
896,229.69378138194733
897,229.10804071458733
898,228.40632506723966
899,228.2222656299689
900,228.48526091103358
901,229.20036568237188
902,228.84420048469968
903,228.63524000289814
904,229.94733067554589
905,229.9155416383204
906,228.67972216432915
907,228.33396333392815
908,229.57485838966863
909,232.1194564375515
910,231.69615314220707
911,231.1821773008223
912,231.65847128344004
913,228.2007268117968
914,228.81592458199117
915,228.84048030317493
916,229.04600989335188
917,229.47320696541559
918,228.89623013097975
919,229.29816378443516
920,230.3574830590547
921,229.54745285769548
922,229.41510152241958
923,230.1202838950714
924,229.18180081069428
925,229.2778617543869
926,229.4059909026403
927,229.53178297221672
928,229.1126685431522
929,229.37815880589721
930,230.01504539723857
931,230.12911708709808
932,229.99163435397176
933,231.82956445416764
934,231.4045491829274
935,232.03115567762455
936,231.32699836810315
937,232.01631495544592
938,234.42687550618658
939,232.9604633049835
940,233.55726675906723
941,234.1365316977255
942,234.1600299070895
943,234.76535316758864
944,235.47846669235722
945,235.9256483192841
946,235.2372133911808
947,235.00904636882515
948,234.39980438430857
949,234.5200108460274
950,234.78850850302112
951,235.65619096367323
952,232.31296586520853
953,231.58407538315922
954,231.37203619118344
955,232.71800087322913
956,233.42784289614454
957,232.94120449736616
958,233.3108678531576
959,233.1711181587409
960,232.51107615751488
961,232.30458732670502
962,231.69414138483336
963,231.7786104846622
964,233.13010229063403
965,233.6717744048731
966,236.2946970777397
967,235.69115132059494
968,235.74970452087655
969,235.07218805053932
970,234.45685285362356
971,233.47495075744595
972,233.87969646348654
973,232.0779570022343
974,231.6157242937587
975,233.6053377845014
976,234.15714047622558
977,234.54153097742721
978,236.85350545298613
979,236.27635021452807
980,235.75242746906923
981,236.52370953244653
982,236.209040987167
983,237.44101428284358
984,237.2025112816651
985,237.4279730553934
986,237.0617164526596
987,234.57054792996587
988,235.0594160153472
989,235.22964390040062
990,234.46660895101476
991,234.62609396180645
992,235.0101235511728
993,235.74223102407697
994,236.4154459018794
995,236.36715501893872
996,235.18899799407384
997,235.33193791508126
998,235.90638080291018
999,235.70667853918457
1000,232.77324091114005
1001,232.58420609083365
1002,233.22493572709834
1003,231.05029548766194
1004,230.08792583505468
1005,230.603465085549
1006,231.13417366703072
1007,230.90953670586998
1008,230.19678912011517
1009,230.41120844037331
1010,230.50290487812435
1011,229.90389692128716
1012,230.48193034178382
1013,233.02578739821288
1014,233.5659460269013
1015,234.02382910320907
1016,233.6729342419667
1017,233.92817292742137
1018,234.4217966485973
1019,234.61182520076173
1020,234.46128419098494
1021,234.84314339890184
1022,233.99000168013816
1023,233.56859791191113
1024,234.4906144369116
1025,234.5247622897496
1026,234.00181016817444
1027,233.958237140633
1028,233.99478229480152
1029,233.93282255668885
1030,233.7391539122167
1031,233.71532732221908
1032,233.7397007725429
1033,234.4717284473274
1034,231.98617577265023
1035,231.703529422838
1036,232.15869533393337
1037,231.24424145139386
1038,231.07562038639796
1039,233.55328327300785
1040,233.57110990283476
1041,232.59803067722086
1042,231.58857713447898
1043,230.89953248592744
1044,230.1743311687733
1045,229.8149668251809
1046,230.2697490039593
1047,231.30502012668228
1048,232.0006957400027
1049,232.1748672493739
1050,232.17057096751864
1051,232.09616812689052
1052,235.43835246701315
1053,235.99539297617895
1054,235.87822807517261
1055,235.81671157639423
1056,235.61951049142175
1057,236.0918465839699
1058,235.49283329499573
1059,235.81912743534988
1060,235.89611590406565
1061,235.9996135434359
1062,236.36592167903794
1063,233.18408029070815
1064,233.15051791553537
1065,233.18301685377105
1066,232.68721722867164
1067,233.47323103860847
1068,233.28447702987614
1069,234.16450972988463
1070,234.93567763890167
1071,235.74020654894318
1072,235.33086844869973
1073,237.63994446500837
1074,237.46521791738036
1075,237.0010676741831
1076,236.6702708033542
1077,236.7671510982436
1078,237.21457122789036
1079,237.02178641243066
1080,237.6437176861905
1081,237.80586454084028
1082,238.40441410477965
1083,238.1370278948238
1084,236.08386718527652
1085,235.55372926829997
1086,235.76066903373484
1087,237.96114100819494
1088,238.39202220616593
1089,238.3633230571499
1090,238.88349964364627
1091,237.98955140564067
1092,237.63042218463707
1093,237.0497794438996
1094,237.08060284230942
1095,237.12857151742637
1096,236.0682367005907
1097,236.19144559900624
1098,236.4552604300178
1099,236.6827191354014
1100,239.53373885087404
1101,239.1385485977877
1102,239.2451653806135
1103,241.82015834815684
1104,242.23206927537504
1105,242.27512196436163
1106,242.49157587626533
1107,242.84061605088266
1108,240.56186599612934
1109,239.57426697560416
1110,238.88655163654047
1111,237.161295430104
1112,237.06396100688468
1113,234.8923810807459
1114,234.54880071052827
1115,234.02939456467777
1116,231.52230186627912
1117,228.39894677863558
1118,228.02784481235037
1119,227.51052090002912
1120,226.90372471565755
1121,226.87147478069747
1122,224.12901199346655
1123,224.35367816701373
1124,223.86764384415974
1125,223.6309970101525
1126,224.67239366434532
1127,222.17959855303016
1128,221.54297019235779
1129,221.44177617663968
1130,218.3657135182843
1131,218.13503080309727
1132,215.76188862118042
1133,215.4204554840668
1134,217.9948739635972
1135,215.25940789681914
1136,214.8314217411614
1137,213.15593585316222
1138,210.55871599583085
1139,210.48488062756616
1140,207.98303767350032
1141,205.81929584132274
1142,206.65967892136226
1143,206.17717222217544
1144,204.24742190285178
1145,204.6195558070094
1146,204.48833004918987
1147,201.77509092513682
1148,201.96084076282256
1149,201.9384234236886
1150,199.8036127541326
1151,199.35950494256593
1152,196.97603918084016
1153,196.72854567298896
1154,196.29399232062403
1155,193.8421278754397
1156,194.2226196060836
1157,193.83592479424868
1158,190.58614899181214
1159,187.72441471072446
1160,187.87678751005865
1161,187.13646084895944
1162,186.73707825120968
1163,189.82318964085218
1164,189.457960466519
1165,186.44022783527987
1166,184.56338187304104
1167,181.69042870654383
1168,181.0082175667677
1169,177.78340658701606
1170,174.44976911942126
1171,174.26317821472924
1172,174.45457963519303
1173,174.86613830183015
1174,175.06356830832644
1175,175.514655879766
1176,175.38966143219898
1177,174.628586626653
1178,172.49681577199794
1179,172.75200590302006
1180,172.39219528734407
1181,171.27059214196058
1182,168.70845484035624
1183,168.095710556404
1184,169.4257133338931
1185,168.78193027990176
1186,168.845673370037
1187,168.97743386352042
1188,164.64952644859125
1189,164.5293510522545
1190,164.78352375656402
1191,165.6441362988652
1192,165.73634134523763
1193,162.82379974057085
1194,160.90556372051276
1195,158.23926960415892
1196,157.8338278758584
1197,157.34322984126973
1198,156.22752431542608
1199,156.04981851500307
1200,153.23626643134287
1201,152.9255253055925
1202,152.99541174524379
1203,152.75922888772857
1204,152.7895097742847
1205,152.15937428972734
1206,151.97617356927532
1207,148.3214980095116
1208,150.79978790938122
1209,149.02562785815718
1210,146.83149967530898
1211,146.3366119106026
1212,146.4253852724579
1213,146.22193912357508
1214,143.25656672044582
1215,143.5085500242256
1216,143.08981378755172
1217,143.04279535570683
1218,142.37836060352868
1219,142.59883156990642
1220,142.82143212140966
1221,142.4469244609582
1222,145.6159308214158
1223,144.96623763469054
1224,144.77614988270867
1225,145.0142026513588
1226,144.83982140781777
1227,144.49230290746164
1228,145.42645661337284
1229,141.74162108947996
1230,142.03666917555324
1231,142.97360567143113
1232,144.92701128383607
1233,141.75456424129027
1234,139.481865262514
1235,139.22522079698584
1236,139.57041832587134
1237,141.2128748997777
1238,143.8245074898655
1239,143.49918610543284
1240,145.32265600443787
1241,147.4664651965864
1242,147.31841866924427
1243,147.3163347422582
1244,149.04234517669587
1245,148.52630002721347
1246,148.7796995884328
1247,150.29051533743234
1248,147.37154471025292
1249,147.35669030428
1250,149.07617872986532
1251,149.51132518358145
1252,151.60039812493727
1253,151.9342638883895
1254,152.13409198594155
1255,154.33401238537473
1256,154.0139160588053
1257,150.9010618698125
1258,151.8155371638208
1259,154.0861078894225
1260,153.94182508181657
1261,151.4645611236722
1262,151.62355394365164
1263,151.457891990064
1264,151.34025777467824
1265,153.86688747620403
1266,156.6387243546127
1267,156.4050974290259
1268,156.57950565529381
1269,158.4337139217995
1270,160.89225107917213
1271,160.80895643501069
1272,161.29792926286436
1273,161.13887264337257
1274,159.2303272098579
1275,159.60572130065958
1276,159.7327074729491
1277,160.17453781479736
1278,162.3434052686722
1279,162.57154682415256
1280,163.14737852602144
1281,163.90398274926545
1282,166.02213342997385
1283,166.8262806583208
1284,165.19422141911892
1285,165.8368642366397
1286,165.9533453894492
1287,166.66436350326424
1288,170.77423604352273
1289,169.92335119832683
1290,169.50789635653396
1291,166.5035104954867
1292,166.41024686312085
1293,169.2892167021798
1294,171.4590680129122
1295,173.99654212119026
1296,176.27991948511146
1297,176.63826858874847
1298,177.14282804674946
1299,176.7772702685634
1300,179.3349197048567
